instance,result,seconds,exit
prioritized_arbiter9.ltl,TIMEOUT,17.025,124
prioritized_arbiter_enc10.ltl,TIMEOUT,17.033,124
prioritized_arbiter_enc8.ltl,TIMEOUT,17.081,124
prioritized_arbiter_unreal2100.ltl,TIMEOUT,17.082,124
prioritized_arbiter_unreal230.ltl,TIMEOUT,17.082,124
prioritized_arbiter_unreal260.ltl,TIMEOUT,17.082,124
robot_grid2_2.ltl,TIMEOUT,17.033,124
round_robin_arbiter4.ltl,TIMEOUT,17.033,124
round_robin_arbiter5.ltl,TIMEOUT,17.045,124
round_robin_arbiter6.ltl,TIMEOUT,17.033,124
simple_arbiter_enc10.ltl,TIMEOUT,17.049,124
simple_arbiter_enc8.ltl,TIMEOUT,17.047,124
simple_arbiter_unreal225.ltl,TIMEOUT,17.072,124
simple_arbiter_unreal250.ltl,TIMEOUT,17.081,124
simple_arbiter_unreal275.ltl,TIMEOUT,17.083,124
simple_arbiter_with_hints10.ltl,TIMEOUT,17.131,124
simple_arbiter_with_hints6.ltl,TIMEOUT,17.032,124
simple_arbiter_with_hints8.ltl,TIMEOUT,17.049,124
tmp_13cfc6f2.ltl,TIMEOUT,17.033,124
workstation_resupply_3.ltl,TIMEOUT,17.033,124
workstation_resupply_4.ltl,TIMEOUT,17.132,124
07.ltl,TIMEOUT,17.033,124
Alarm_a5f99bc6.ltl,TIMEOUT,17.049,124
Demo1_c2b9e44d.ltl,TIMEOUT,17.082,124
FelixSpecFixed5_f82794da.ltl,TIMEOUT,17.082,124
Morning_88c5c1c3.ltl,TIMEOUT,17.082,124
amba_case_study3.ltl,TIMEOUT,17.132,124
amba_decomposed_arbiter11.ltl,TIMEOUT,17.082,124
amba_gr_4.ltl,TIMEOUT,17.05,124
arbiter9.ltl,TIMEOUT,17.081,124
collector_v315.ltl,TIMEOUT,17.05,124
detector_unreal80.ltl,TIMEOUT,17.082,124
full_arbiter_enc12.ltl,TIMEOUT,17.082,124
lift_gr1+7.ltl,TIMEOUT,17.082,124
load_balancer11.ltl,TIMEOUT,17.082,124
simple_arbiter_enc15.ltl,TIMEOUT,17.05,124
